stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
PLF_D04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,FEDERAL CENTER SW,ORANGE LINE/BLUE LINE/SILVER LINE TO NEW CARROLLTON/DOWNTOWN LARGO,38.88503805,-77.01567835,10,3,STN_D04,1,D06_L2
PLF_D03_F03_YL_HUNTINGTON_GR_BRANCH_AVE,L'ENFANT PLAZA,GR/YL TO BRANCH AVE/HUNTINGTON,38.88489248,-77.02199254,10,3,STN_D03_F03,1,D04_L1
PLF_D03_F03_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,L'ENFANT PLAZA,OR/BL/SV TO VIENNA/SPRINGFIELD-FRANCONIA/WIEHLE-RESTON EAST,38.88487302,-77.02206195,10,3,STN_D03_F03,1,D03_F03_UL1
PLF_D03_F03_OR_NEW_CARROLLTON_SV_BL_DOWNTOWN_LARGO,L'ENFANT PLAZA,OR/BL/SV TO NEW CARROLLTON/DOWNTOWN LARGO,38.88480486,-77.02206218,10,3,STN_D03_F03,1,D03_F03_UL1
PLF_D03_F03_GR_GREENBELT_YL_FORT_TOTTEN,L'ENFANT PLAZA,GR/YL TO GREENBELT/FORT TOTTEN,38.88489246,-77.02183016,10,3,STN_D03_F03,1,D04_L1
PLF_D02_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,SMITHSONIAN,OR/BL/SV LINES TO VIENNA/FRANCONIA-SPRINGFIELD/WIEHLE-RESTON EAST,38.88809712,-77.02844394,50,3,STN_D02,1,D02_L1
PLF_D02_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,SMITHSONIAN,OR/BL/SV LINES TO NEW CARROLLTON/DOWNTOWN LARGO,38.8880736,-77.02854974,50,3,STN_D02,1,D02_L1
PLF_D01_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,FEDERAL TRIANGLE,OR/BL/SV LINES TO VIENNA/FRANCONIA-SPRINGFIELD/WIEHLE-RESTON EAST,38.89385912,-77.02809948,10,3,STN_D01,1,D02_L1
PLF_D01_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,FEDERAL TRIANGLE,OR/BL/SV LINES TO NEW CARROLLTON/DOWNTOWN LARGO,38.89385874,-77.02815982,10,3,STN_D01,1,D02_L1
PLF_C14_YL_HUNTINGTON,EISENHOWER AVE,YL LINE TO HUNTINGTON,38.80032507,-77.07127438,1,3,STN_C14,1,C15_L1
PLF_C14_YL_FORT_TOTTEN,EISENHOWER AVE,YL LINE TO FORT TOTTEN,38.80024996,-77.07117679,1,3,STN_C14,1,C15_L1
PLF_C13_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,KING ST-OLD TOWN,BL/YL LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.80673126,-77.06083557,1,3,STN_C13,1,C15_L1
PLF_C13_BL_DOWNTOWN_LARGO_YL_GREENBELT,KING ST-OLD TOWN,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.80668302,-77.06078042,1,3,STN_C13,1,C15_L2
PLF_C12_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,BRADDOCK RD,BL/YL LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.8141241,-77.05372151,7,3,STN_C12,1,C14_L1
PLF_C12_BL_DOWNTOWN_LARGO_YL_GREENBELT,BRADDOCK RD,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.8141007,-77.0536719,7,3,STN_C12,1,C14_L1
PLF_C11_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,POTOMAC YARD/VT,BL/YL LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.833199,-77.046494,1,3,STN_C11,1,C11_L1
PLF_C11_BL_DOWNTOWN_LARGO_YL_GREENBELT,POTOMAC YARD/VT,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.833197,-77.046341,1,3,STN_C11,1,C11_L1
PLF_C10_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,NATIONAL AIRPORT,BL/YL LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.85352604,-77.0441104,11,3,STN_C10,1,C12_L1
PLF_C10_BL_DOWNTOWN_LARGO_YL_GREENBELT,NATIONAL AIRPORT,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.85355095,-77.04401391,11,3,STN_C10,1,C12_L1
PLF_C09_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,CRYSTAL CITY,BL/YL LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.85777756,-77.05067529,11,3,STN_C09,1,C10_L0
PLF_C09_BL_DOWNTOWN_LARGO_YL_GREENBELT,CRYSTAL CITY,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.85786349,-77.0506949,11,3,STN_C09,1,C10_L0
PLF_C08_BL_FRANCONIA-SPRINGFIELD_YL_HUNTINGTON,PENTAGON CITY,BL/YL/ LINES TO FRANCONIA-SPRINGFIELD/HUNTINGTON,38.86205325,-77.05955115,43,3,STN_C08,1,C09_L2
PLF_C08_BL_DOWNTOWN_LARGO_YL_GREENBELT,PENTAGON CITY,BL/YL LINES TO DOWNTOWN LARGO/GREENBELT,38.86204202,-77.05942435,43,3,STN_C08,1,C09_L1
PLF_C06_BL_FRANCONIA-SPRINGFIELD,ARLINGTON CEMETERY,BL LINE TO FRANCONIA-SPRINGFIELD,38.88437975,-77.0630464,3,3,STN_C06,1,C07_L1
PLF_C06_BL_DOWNTOWN_LARGO,ARLINGTON CEMETERY,BL LINE TO FRANCONIA-SPRINGFIELD,38.88442395,-77.06292433,3,3,STN_C06,1,C07_L1
PLF_C05_OR_NEW_CARROLLTON_DOWNTOWN_LARGO,ROSSLYN,OR/BL/SV LINES TO NEW CARROLLTON/DOWNTOWN LARGO,38.89606437,-77.0708079,11,3,STN_C05,1,C06_L2
PLF_C05_OR_BL_SV_VIENNA_FRANCONIA_WIEHLE-RESTON,ROSSLYN,OR/BL/SV LINES TO VIENNA/FRANCONIA-SPRINGFIELD/WIEHLE-RESTON EAST,38.89600646,-77.07087281,11,3,STN_C05,1,C06_L1
PLF_C04_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,FOGGY BOTTOM,OR/BL/SV LINES TO VIENNA/FRANCONIA-SPRINGFIELD/WIEHLE-RESTON EAST,38.90072358,-77.05014957,10,3,STN_C04,1,C05_L1
PLF_C04_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,FOGGY BOTTOM,OR/BL/SV LINES TO NEW CARROLLTON/DOWNTOWN LARGO,38.90065923,-77.05014635,10,3,STN_C04,1,C05_L1
PLF_C03_OR_VIENNA_BL_FRANCONIA_SV_WIEHLE,FARRAGUT WEST,OR/BL/SV LINES TO VIENNA/FRANCONIA-SPRINGFIELD/WIEHLE-RESTON EAST,38.9013788,-77.04094719,10,3,STN_C03,1,C04_L1
PLF_C03_OR_NEW_CARROLLTON_BL_SV_DOWNTOWN_LARGO,FARRAGUT WEST,OR/BL/SV LINES TO NEW CARROLLTON/DOWNTOWN LARGO,38.90128977,-77.04094533,10,3,STN_C03,1,C04_L2
PLF_B35_RD_SHADY_GROVE,NOMA-GALLAUDET U,RD LINE TO SHADY GROVE,38.90660023,-77.00335783,84,3,STN_B35,1,C02_L2
PLF_B35_RD_GLENMONT,NOMA-GALLAUDET U,RD LINE TO GLENMONT,38.90658183,-77.0032713,84,3,STN_B35,1,C02_L1
PLF_B10_RD_SHADY_GROVE,WHEATON METRO,RD LINE TO SHADY GROVE,39.03761516,-77.05023671,7,3,STN_B10,1,B35_L0
PLF_B10_RD_GLENMONT,WHEATON METRO,RD LINE TO GLENMONT,39.03765426,-77.05002899,7,3,STN_B10,1,B11_L1
PLF_B09_RD_SHADY_GROVE,FOREST GLEN,RD LINE TO SHADY GROVE,39.01527074,-77.04324806,4,3,STN_B09,1,B11_L1
PLF_B09_RD_GLENMONT,FOREST GLEN,RD LINE TO GLENMONT,39.01534564,-77.04279661,4,3,STN_B09,1,B11_L1
PLF_B08_RD_SHADY_GROVE,SILVER SPRING,RD LINE TO SHADY GROVE,38.99381793,-77.03137507,4,3,STN_B08,1,B10_L2
PLF_B08_RD_GLENMONT,SILVER SPRING,RD LINE TO GLENMONT,38.99385475,-77.03132408,4,3,STN_B08,1,B10_L2
PLF_B07_RD_SHADY_GROVE,TAKOMA,RD LINE TO SHADY GROVE,38.97581675,-77.01805893,10,3,STN_B07,1,B09_L2
PLF_B07_RD_GLENMONT,TAKOMA,RD LINE TO GLENMONT,38.97584305,-77.01798027,10,3,STN_B07,1,B09_L2
PLF_B06_E06_RD_SHADY_GROVE,FORT TOTTEN,RD LINE TO SHADY GROVE,38.95182982,-77.00220681,10,3,STN_B06_E06,1,B08_L0
PLF_B06_E06_RD_GLENMONT,FORT TOTTEN,RD LINE TO GLENMONT,38.95184238,-77.0021515,10,3,STN_B06_E06,1,B08_L0
PLF_B06_E06_GR_YL_GREENBELT,FORT TOTTEN,GR/YL LINES TO GREENBELT,38.95174358,-77.00256979,10,3,STN_B06_E06,1,B07_L0
PLF_B06_E06_GR_YL_BRANCH_AVE_HUNTINGTON,FORT TOTTEN,GR/YL LINES TO BRANCH AVE/HUNTINGTON,38.95178763,-77.00257309,10,3,STN_B06_E06,1,B07_L0
PLF_B05_RD_SHADY_GROVE,BROOKLAND-CUA,RD LINE TO SHADY GROVE,38.93323712,-76.99457994,10,3,STN_B05,1,B07_L1
PLF_B05_RD_GLENMONT,BROOKLAND-CUA,RD LINE TO GLENMONT,38.93324568,-76.99452265,10,3,STN_B05,1,B07_L1
PLF_B04_RD_SHADY_GROVE,RHODE ISLAND,RD LINE TO SHADY GROVE,38.92084401,-76.99601489,10,3,STN_B04,1,B06_E06_L2
PLF_B04_RD_GLENMONT,RHODE ISLAND,RD LINE TO GLENMONT,38.92082204,-76.99592526,10,3,STN_B04,1,B06_E06_L2
PLF_B03_RD_SHADY_GROVE,UNION STATION,RD LINE TO SHADY GROVE,38.89754462,-77.00748679,55,3,STN_B03,1,B04_L1
PLF_B03_RD_GLENMONT,UNION STATION,RD LINE TO GLENMONT,38.89752634,-77.00740346,55,3,STN_B03,1,B04_L1
PLF_B02_RD_SHADY_GROVE,JUDICIARY SQUARE,RD LINE TO SHADY GROVE,38.89649521,-77.01712509,32,3,STN_B02,1,B02_L2
PLF_B02_RD_GLENMONT,JUDICIARY SQUARE,RD LINE TO GLENMONT,38.89643278,-77.01719895,32,3,STN_B02,1,B02_L1
PLF_B01_F01_RD_SHADY_GROVE,GALLERY PLACE CHINATOWN,RD LINE TO SHADY GROVE,38.89841269,-77.02324663,10,3,STN_B01_F01,1,B01_F01_L2
PLF_B01_F01_RD_GLENMONT,GALLERY PLACE CHINATOWN,RD LINE TO GLENMONT,38.89831867,-77.02324706,10,3,STN_B01_F01,1,B01_F01_L3
PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,GALLERY PLACE CHINATOWN,GR/YL LINES TO GREENBELT/FORT TOTTEN,38.89844505,-77.02186225,10,3,STN_B01_F01,1,B01_F01_L2
PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,GALLERY PLACE CHINATOWN,GR/YL LINES TO BRANCH AVE/HUNTINGTON,38.89844565,-77.02194471,10,3,STN_B01_F01,1,B01_F01_L2
PLF_A15_RD_SHADY_GROVE,SHADY GROVE,RD LINE TO SHADY GROVE,39.11992697,-77.16461534,7,3,STN_A15,1,B01_F01_L1
PLF_A14_RD_SHADY_GROVE,ROCKVILLE,RD LINE TO SHADY GROVE,39.08421503,-77.14608863,7,3,STN_A14,1,B01_F01_L1
PLF_A14_RD_GLENMONT,ROCKVILLE,RD LINE TO GLENMONT,39.08418113,-77.1461396,7,3,STN_A14,1,B01_F01_L2
PLF_A13_RD_SHADY_GROVE,TWINBROOK,RD LINE TO SHADY GROVE,39.062485,-77.12092091,7,3,STN_A13,1,A15_L0
PLF_A13_RD_GLENMONT,TWINBROOK,RD LINE TO GLENMONT,39.06244085,-77.12098225,7,3,STN_A13,1,A15_L1
PLF_A12_RD_SHADY_GROVE,NORTH BETHESDA,RD LINE TO SHADY GROVE,39.04781371,-77.11268653,4,3,STN_A12,1,A15_L2
PLF_A12_RD_GLENMONT,NORTH BETHESDA,RD LINE TO GLENMONT,39.04779231,-77.11276268,4,3,STN_A12,1,A15_L2
PLF_A11_RD_SHADY_GROVE,GROSVENOR-STRATHMORE,RD LINE TO SHADY GROVE,39.02948193,-77.10397331,7,3,STN_A11,1,A13_L1
PLF_A11_RD_GLENMONT,GROSVENOR-STRATHMORE,RD LINE TO GLENMONT,39.02946684,-77.10402479,7,3,STN_A11,1,A13_L0
PLF_A10_RD_SHADY_GROVE,MEDICAL CENTER,RD LINE TO SHADY GROVE,38.99854752,-77.09676433,4,3,STN_A10,1,A12_L1
PLF_A10_RD_GLENMONT,MEDICAL CENTER,RD LINE TO GLENMONT,38.99854315,-77.09682142,4,3,STN_A10,1,A12_L1
PLF_A09_RD_SHADY_GROVE,BETHESDA,RD LINE TO SHADY GROVE,38.98337772,-77.09365812,4,3,STN_A09,1,A11_L2
PLF_A09_RD_GLENMONT,BETHESDA,RD LINE TO GLENMONT,38.98336182,-77.09372691,4,3,STN_A09,1,A11_L2
PLF_A08_RD_SHADY_GROVE,FRIENDSHIP HEIGHTS,RD LINE TO SHADY GROVE,38.95967994,-77.08512883,4,3,STN_A08,1,A08_L1
PLF_A08_RD_GLENMONT,FRIENDSHIP HEIGHTS,RD LINE TO GLENMONT,38.95965784,-77.08520432,4,3,STN_A08,1,A08_L1
PLF_A06_RD_SHADY_GROVE,VAN NESS-UDC,RD LINE TO SHADY GROVE,38.94366162,-77.06318709,10,3,STN_A06,1,A07_L1
PLF_A06_RD_GLENMONT,VAN NESS-UDC,RD LINE TO GLENMONT,38.94364344,-77.06323836,10,3,STN_A06,1,A07_L1
PLF_A05_RD_SHADY_GROVE,CLEVELAND PARK,RD LINE TO SHADY GROVE,38.93536665,-77.05836178,10,3,STN_A05,1,A06_L1
PLF_A05_RD_GLENMONT,CLEVELAND PARK,RD LINE TO GLENMONT,38.93534809,-77.0584148,10,3,STN_A05,1,A06_L1
PLF_A04_RD_SHADY_GROVE,WOODLEY PARK,RED LINE TO SHADY GROVE,38.92579093,-77.05278977,10,3,STN_A04,1,A05_L1
PLF_A04_RD_GLENMONT,WOODLEY PARK,RED LINE TO GLENMONT,38.92576954,-77.05285419,10,3,STN_A04,1,A05_L1
PLF_A03_RD_SHADY_GROVE,DUPONT CIRCLE,RED LINE TO SHADY GROVE,38.91021789,-77.04372005,10,3,STN_A03,1,A03_L1
PLF_A03_RD_GLENMONT,DUPONT CIRCLE,RED LINE TO GLENMONT,38.91018589,-77.04381593,10,3,STN_A03,1,A03_L1
PLF_A02_RD_SHADY_GROVE,FARRAGUT NORTH,RED LINE TO SHADY GROVE,38.90312985,-77.0396119,10,3,STN_A02,1,A03_L2
PLF_A02_RD_GLENMONT,FARRAGUT NORTH,RED LINE TO GLENMONT,38.90310131,-77.03969246,10,3,STN_A02,1,A03_L1
PLF_A01_C01_RD_SHADY_GROVE,METRO CENTER,RED LINE TO SHADY GROVE,38.89835851,-77.02816864,10,3,STN_A01_C01,1,A01_C01_L2
PLF_A01_C01_RD_GLENMONT,METRO CENTER,RED LINE TO GLENMONT,38.89827392,-77.02816927,10,3,STN_A01_C01,1,A01_C01_L2
PLF_A01_C01_BL_OR_SV_FRANCONIA_VIENNA_WIEHLE,METRO CENTER,BLUE LINE/ORANGE LINE/SILVER LINE TO FRANCONIA-SPRINGFIELD/VIENNA/WIEHLE-RESTON EAST,38.89820757,-77.02802857,10,3,STN_A01_C01,1,A01_C01_L3
PLF_A01_C01_BL_OR_SV_DOWNTOWN_LARGO_NEW_CARROLLTON,METRO CENTER,BLUE LINE/ORANGE LINE/SILVER LINE TO DOWNTOWN LARGO/NEW CARROLLTON,38.89820781,-77.02813967,10,3,STN_A01_C01,1,A01_C01_L3
PF_N12_C,"ASHBURN, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,39.005286,-77.491529,0,0,STN_N12,1,
PF_N11_C,"LOUDOUN GATEWAY, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,38.992042,-77.460679,0,0,STN_N11,1,
PF_N10_C,"WASHINGTON DULLES INTERNATIONAL AIRPORT, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,38.955782,-77.44815,0,0,STN_N10,1,
PF_N09_C,"INNOVATION CENTER, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,38.960761,-77.415296,0,0,STN_N09,1,
PF_N08_C,"HERNDON, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,38.95282,-77.385178,0,0,STN_N08,1,
PF_N07_C,"RESTON TOWN CENTER, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | Silver Line to Ashburn,38.952768,-77.360188,0,0,STN_N07,1,
PF_N06_C,"WIEHLE-RESTON EAST, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo,38.9478252,-77.34031274,2,0,STN_N06,1,N06_L1
PF_N04_C,"SPRING HILL, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | to Wiehle-Reston East,38.92920589,-77.24188704,90,0,STN_N04,1,N04_L2
PF_N03_C,"GREENSBORO, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | to Wiehle-Reston East,38.92126077,-77.23416004,89,0,STN_N03,1,N03_L1
PF_N02_C,"TYSONS, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | to Wiehle-Reston East,38.92067679,-77.22158635,88,0,STN_N02,1,N02_L1
PF_N01_C,"MCLEAN, SILVER LINE CENTER PLATFORM",Silver Line to Downtown Largo | to Wiehle-Reston East,38.92433016,-77.21053026,87,0,STN_N01,1,N01_L2
PF_K08_C,"VIENNA FAIRFAX-GMU, ORANGE LINE CENTER PLATFORM",Orange Line to New Carrollton,38.87756961,-77.27246126,3,0,STN_K08,1,K08_L1
PF_K07_C,"DUNN LORING MERRIFIELD, ORANGE LINE CENTER PLATFORM",Orange Line to New Carrollton | to Vienna,38.88364098,-77.22724073,3,0,STN_K07,1,K07_L1
PF_K06_2,"WEST FALLS CHURCH VT/UVA, ORANGE LINE TRACK 2 PLATFORM",Orange Line to Vienna,38.90082511,-77.18922087,2,0,STN_K06,1,K06_L1
PF_K06_1,"WEST FALLS CHURCH VT/UVA, ORANGE LINE TRACK 1 PLATFORM",Orange Line to New Carrollton,38.90073595,-77.18921444,1,0,STN_K06,1,K06_L1
PF_K05_C,"EAST FALLS CHURCH, ORANGE/SILVER LINE CENTER PLATFORM",Orange/Silver Line to New Carrollton/Downtown Largo | to Vienna/Wiehle-Reston East,38.88602258,-77.15694666,1,0,STN_K05,1,K05_L1
PF_K04_2,"BALLSTON-MU, ORANGE/SILVER LINE TRACK 2 PLATFORM",Orange/Silver Line to Vienna/Wiehle-Reston East,38.88230587,-77.11321894,1,0,STN_K04,1,K04_L3
PF_K04_1,"BALLSTON-MU, ORANGE/SILVER LINE TRACK 1 PLATFORM",Orange/Silver Line to New Carrollton/Downtown Largo,38.88219896,-77.1132144,1,0,STN_K04,1,K04_L3
PF_K03_2,"VIRGINIA SQUARE-GMU, ORANGE/SILVER LINE TRACK 2 PLATFORM",Orange/Silver Line to Vienna/Wiehle-Reston East,38.88347189,-77.10305665,58,0,STN_K03,1,K03_L2
PF_K03_1,"VIRGINIA SQUARE-GMU, ORANGE/SILVER LINE TRACK 1 PLATFORM",Orange/Silver Line to New Carrollton/Downtown Largo,38.88337629,-77.10299252,58,0,STN_K03,1,K03_L2
PF_K02_2,"CLARENDON, ORANGE/SILVER LINE TRACK 2 PLATFORM",Orange/Silver Line to Vienna/Wiehle-Reston East,38.88677835,-77.0954764,1,0,STN_K02,1,K02_L3
PF_K02_1,"CLARENDON, ORANGE/SILVER LINE TRACK 1 PLATFORM",Orange/Silver Line to New Carrollton/Downtown Largo,38.88668469,-77.09540305,1,0,STN_K02,1,K02_L3
PF_K01_C,"COURT HOUSE, ORANGE,SILVER LINE CENTER PLATFORM",Orange/Silver Line to New Carrollton/Downtown Largo | to Vienna/Wiehle-Reston East,38.89016272,-77.08709367,1,0,STN_K01,1,K01_L3
PF_J03_C,"FRANCONIA-SPRINGFIELD, BLUE LINE CENTER PLATFORM",Blue Line to DOWNTOWN LARGO,38.76649769,-77.16798867,1,0,STN_J03,1,J03_L1
PF_J02_C,"VAN DORN STREET, BLUE LINE CENTER PLATFORM",Blue Line to Downtown Largo | to Franconia-Springfield,38.79928502,-77.12926624,71,0,STN_J02,1,J02_L1
PF_G05_C,"DOWNTOWN LARGO, BLUE/SILVER LINE CENTER PLATFORM",Blue/Silver Line to Franconia-Springfield/Wiehle-Reston East,38.90050268,-76.84465183,86,0,STN_G05,1,G05_L2
PF_G04_C,"MORGAN BOULEVARD, BLUE/SILVER LINE CENTER PLATFORM",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Wiehle-Reston East,38.89399325,-76.86770515,85,0,STN_G04,1,G04_L1
PF_G03_C,"ADDISON ROAD-SEAT PLEASANT, BLUE/SILVER LINE CENTER PLATFORM",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Wiehle-Reston East,38.88672337,-76.89413237,1,0,STN_G03,1,G03_L1
PF_G02_C,"CAPITOL HEIGHTS, BLUE/SILVER LINE CENTER PLATFORM",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Wiehle-Reston East,38.88942134,-76.91183095,5,0,STN_G02,1,G02_L2
PF_G01_C,"BENNING ROAD, BLUE/SILVER LINE CENTER PLATFORM",Blue/Silver Line to Downtown Largo | to Franconia-Springfield/Wiehle-Reston East,38.89106148,-76.93861693,10,0,STN_G01,1,G01_L2
PF_F11_C,"BRANCH AVE, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt,38.82671071,-76.9118158,83,0,STN_F11,1,F11_L1
PF_F10_C,"SUITLAND, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.84465995,-76.9328671,82,0,STN_F10,1,F10_L1
PF_F09_C,"NAYLOR ROAD, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.85111917,-76.95660477,81,0,STN_F09,1,F09_L1
PF_F08_C,"SOUTHERN AVE, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.8409458,-76.9752086,80,0,STN_F08,1,F08_L1
PF_F07_C,"CONGRESS HEIGHTS, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.84568777,-76.98843722,79,0,STN_F07,1,F07_L2
PF_F06_C,"ANACOSTIA, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.863275,-76.9955565,10,0,STN_F06,1,F06_L1
PF_F05_C,"NAVY YARD-BALLPARK, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.87646472,-77.00587504,10,0,STN_F05,1,F05_L2
PF_F04_C,"WATERFRONT, GREEN LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.87644813,-77.0175571,10,0,STN_F04,1,F04_L2
PF_F03_2,"L'ENFANT PLAZA, GREEN/YELLOW LINE TRACK 2 PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten,38.88511874,-77.02199431,10,0,STN_D03_F03,1,D03_F03_L1
PF_F03_1,"L'ENFANT PLAZA, GREEN/YELLOW LINE TRACK 1 PLATFORM",Green/Yellow Line to Branch Ave/Huntington,38.88511895,-77.02182773,10,0,STN_D03_F03,1,D03_F03_L1
PF_F02_C,"ARCHIVES-NAVY MEM'L-PENN QUARTER, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Fort Totten | to Branch Ave/Huntington,38.89321666,-77.0219064,10,0,STN_F02,1,F02_L2
PF_F01_C,"GALLERY PL-CHINATOWN, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.89837678,-77.02190378,10,0,STN_B01_F01,1,B01_F01_L3
PF_E10_C,"GREENBELT, GREEN/YELLOW LINE CENTER PLATFORM",Green Line to Branch Ave,39.0110847,-76.91119571,8,0,STN_E10,1,E10_L1
PF_E09_C,"COLLEGE PARK-U OF MD, GREEN/YELLOW LINE CENTER PLATFORM",Green Line to Greenbelt | to Branch Ave,38.97829539,-76.92833781,8,0,STN_E09,1,E09_L2
PF_E08_2,"HYATTSVILLE CROSSING, GREEN/YELLOW LINE TRACK 2 PLATFORM",Green Line to Branch Ave,38.96533773,-76.95641827,5,0,STN_E08,1,E08_L1
PF_E08_1,"HYATTSVILLE CROSSING, GREEN/YELLOW LINE TRACK 1 PLATFORM",Green Line to Greenbelt,38.96522987,-76.95642218,5,0,STN_E08,1,E08_L1
PF_E07_2,"WEST HYATTSVILLE, GREEN/YELLOW LINE TRACK 2 PLATFORM",Green Line to Branch Ave,38.955288,-76.96956103,5,0,STN_E07,1,E07_L1
PF_E07_1,"WEST HYATTSVILLE, GREEN/YELLOW LINE TRACK 1 PLATFORM",Green Line to Greenbelt,38.95524734,-76.96943634,5,0,STN_E07,1,E07_L1
PF_E06_C,"FORT TOTTEN, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.95172354,-77.00315997,10,0,STN_B06_E06,1,B06_E06_L1
PF_E05_C,"GEORGIA AVE-PETWORTH, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.93735792,-77.0235358,78,0,STN_E05,1,E05_L2
PF_E04_C,"COLUMBIA HEIGHTS, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.92749449,-77.03251875,77,0,STN_E04,1,E04_L2
PF_E03_C,"U ST/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Branch Ave/Huntington | to Greenbelt/Fort Totten,38.91700113,-77.02751795,70,0,STN_E03,1,E03_L2
PF_E02_C,"SHAW-HOWARD UNIV, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.91350995,-77.02192036,69,0,STN_E02,1,E02_L2
PF_E01_C,"MT VERNON SQ/7TH ST-CONVENTION CENTER, GREEN/YELLOW LINE CENTER PLATFORM",Green/Yellow Line to Greenbelt/Fort Totten | to Branch Ave/Huntington,38.90657183,-77.02191823,66,0,STN_E01,1,E01_L2
PF_D13_C,"NEW CARROLLTON, ORANGE LINE CENTER PLATFORM",Orange Line to Vienna,38.94802473,-76.87186586,8,0,STN_D13,1,D13_L2
PF_D12_C,"LANDOVER, ORANGE LINE CENTER PLATFORM",Orange Line to New Carrollton | to Vienna,38.9334959,-76.891263,5,0,STN_D12,1,D12_L1
PF_D11_2,"CHEVERLY, ORANGE LINE TRACK 2 PLATFORM",Orange Line to New Carrollton,38.91668297,-76.91668913,5,0,STN_D11,1,D11_L2
PF_D11_1,"CHEVERLY, ORANGE LINE TRACK 1 PLATFORM",Orange Line to Vienna,38.91658784,-76.91663003,5,0,STN_D11,1,D11_L2
PF_D10_C,"DEANWOOD, ORANGE LINE CENTER PLATFORM",Orange Line to New Carrollton | to Vienna,38.90821601,-76.93516033,10,0,STN_D10,1,D10_L2
